review_id,order_id,customer_id,product_id,product_name,category,region,stars,sentiment,review_text,review_date
R00168,ORD005539,UC03070,P0027,Sonnenbrille Aviator,Accessoires,Hamburg,4,positiv,Schnelle Lieferung und schönes Produkt. Kaufe ich wieder.,2024-06-16
R00169,ORD005212,UC02863,P0011,Kapuzenpulli Anton,Herrenmode,Hessen,5,positiv,"Fantastisches Produkt, werde es meinen Freunden empfehlen.",2024-11-06
R00170,ORD003324,UC01824,P0002,Maxi-Kleid Florencia,Damenmode,Berlin,2,negativ,Nicht das was ich erwartet hatte. Werde nicht wieder kaufen.,2023-12-01
R00171,ORD012592,UC07026,P0024,Ballerina Soft,Schuhe,Baden-Württemberg,4,positiv,"Fantastisches Produkt, werde es meinen Freunden empfehlen.",2023-11-22
R00172,ORD007318,UC04078,P0018,Chelsea Boot Bruno,Schuhe,Thüringen,5,positiv,"Fantastisches Produkt, werde es meinen Freunden empfehlen.",2023-03-27
R00173,ORD000017,UC00009,P0040,Sporttasche Gym Plus,Sport,Bayern,4,positiv,Schnelle Lieferung und schönes Produkt. Kaufe ich wieder.,2023-10-24
R00174,ORD007315,UC04077,P0022,Loafer Classic,Schuhe,Hessen,5,positiv,Bin begeistert! Genau das was ich gesucht habe.,2023-08-16
R00175,ORD002668,UC01473,P0009,Oxford Hemd Classic,Herrenmode,NRW,5,positiv,"Passt perfekt, Material fühlt sich hochwertig an.",2023-05-10
R00176,ORD006591,UC03678,P0002,Maxi-Kleid Florencia,Damenmode,Thüringen,1,negativ,Material dünn und billig wirkend.,2024-05-02
R00177,ORD004734,UC02596,P0034,Vase Keramik Rund,Home & Living,Hessen,5,positiv,Schnelle Lieferung und schönes Produkt. Kaufe ich wieder.,2024-07-07
R00178,ORD009352,UC05227,P0002,Maxi-Kleid Florencia,Damenmode,Baden-Württemberg,5,positiv,"Sehr schönes Design, meine Erwartungen übertroffen.",2023-05-09
R00179,ORD013611,UC07575,P0009,Oxford Hemd Classic,Herrenmode,Sachsen,5,positiv,Bin begeistert! Genau das was ich gesucht habe.,2024-04-04
R00180,ORD010040,UC05609,P0016,T-Shirt Basic Pack,Herrenmode,Niedersachsen,3,neutral,"Nicht begeistert, aber auch nicht enttäuscht.",2024-09-17
R00181,ORD011484,UC06404,P0027,Sonnenbrille Aviator,Accessoires,Niedersachsen,5,positiv,"Tolle Qualität, genau wie beschrieben. Sehr zufrieden!",2023-05-26
R00182,ORD012022,UC06705,P0031,Kissen Lino 50x50,Home & Living,Bayern,5,positiv,"Qualität top, Größe passt perfekt. Sehr empfehlenswert.",2024-02-10
R00183,ORD009186,UC05129,P0041,Widerstandsband Set,Sport,Hessen,4,neutral,"Preis könnte etwas günstiger sein, sonst passt alles.",2023-05-27
R00184,ORD002263,UC01261,P0011,Kapuzenpulli Anton,Herrenmode,Bayern,5,positiv,Super Preis-Leistungs-Verhältnis. Klare Empfehlung.,2024-07-16
R00185,ORD004021,UC02217,P0034,Vase Keramik Rund,Home & Living,Hamburg,5,positiv,"Qualität top, Größe passt perfekt. Sehr empfehlenswert.",2023-02-11
R00186,ORD007273,UC04057,P0035,Bilderrahmen Set 3er,Home & Living,NRW,3,neutral,Entspricht der Beschreibung. Nichts Besonderes.,2023-08-31
R00187,ORD001542,UC00842,P0027,Sonnenbrille Aviator,Accessoires,Hessen,5,positiv,Schnelle Lieferung und schönes Produkt. Kaufe ich wieder.,2024-02-14
R00188,ORD009897,UC05528,P0007,Off-Shoulder Top Ida,Damenmode,NRW,3,neutral,Ist in Ordnung. Mal sehen wie lange es hält.,2024-04-14
R00189,ORD006958,UC03881,P0037,Yoga-Matte Pro,Sport,Bayern,5,positiv,"Passt perfekt, Material fühlt sich hochwertig an.",2023-12-31
R00190,ORD001135,UC00628,P0015,Strickjacke Finn,Herrenmode,Bayern,4,neutral,"Nicht begeistert, aber auch nicht enttäuscht.",2024-06-01
R00191,ORD000904,UC00496,P0040,Sporttasche Gym Plus,Sport,NRW,5,positiv,"Passt perfekt, Material fühlt sich hochwertig an.",2023-08-25
R00192,ORD000796,UC00439,P0039,Laufjacke Wind,Sport,Berlin,3,neutral,"Preis könnte etwas günstiger sein, sonst passt alles.",2024-05-18
R00193,ORD012793,UC07128,P0005,Businesshose Selene,Damenmode,Niedersachsen,1,negativ,Nicht das was ich erwartet hatte. Werde nicht wieder kaufen.,2023-11-28
R00194,ORD005616,UC03117,P0022,Loafer Classic,Schuhe,Hessen,3,neutral,"Nicht begeistert, aber auch nicht enttäuscht.",2024-04-11
R00195,ORD006328,UC03514,P0002,Maxi-Kleid Florencia,Damenmode,Niedersachsen,3,neutral,"Produkt ist ok, aber Lieferung hat etwas gedauert.",2023-10-14
R00196,ORD002103,UC01167,P0014,Cargo-Shorts Marc,Herrenmode,Baden-Württemberg,5,positiv,"Qualität top, Größe passt perfekt. Sehr empfehlenswert.",2024-02-15
R00197,ORD000241,UC00122,P0019,Sandalen Riviera,Schuhe,Baden-Württemberg,2,negativ,"Schuhe fallen zu groß aus, muss eine Größe kleiner nehmen.",2023-04-12
R00198,ORD008119,UC04525,P0003,High-Waist Jeans Luna,Damenmode,Baden-Württemberg,5,positiv,Schnelle Lieferung und schönes Produkt. Kaufe ich wieder.,2024-12-02
R00199,ORD007117,UC03963,P0038,Trinkflasche Steel 750ml,Sport,Berlin,5,positiv,Schnelle Lieferung und schönes Produkt. Kaufe ich wieder.,2023-04-05
R00200,ORD008507,UC04753,P0002,Maxi-Kleid Florencia,Damenmode,Hessen,4,positiv,"Tolle Qualität, genau wie beschrieben. Sehr zufrieden!",2023-12-25
R00201,ORD006845,UC03822,P0039,Laufjacke Wind,Sport,Thüringen,5,positiv,Schnelle Lieferung und schönes Produkt. Kaufe ich wieder.,2024-03-02
R00202,ORD002620,UC01445,P0002,Maxi-Kleid Florencia,Damenmode,Hamburg,3,neutral,Qualität ist durchschnittlich. Für den Preis akzeptabel.,2024-01-18
R00203,ORD011997,UC06693,P0006,Cardigan Vera,Damenmode,Hessen,1,negativ,Material dünn und billig wirkend.,2023-12-11
R00204,ORD004281,UC02356,P0022,Loafer Classic,Schuhe,Berlin,4,positiv,Schnelle Lieferung und schönes Produkt. Kaufe ich wieder.,2025-01-07
R00205,ORD005181,UC02849,P0023,Boots Heritage,Schuhe,NRW,5,positiv,"Sehr schönes Design, meine Erwartungen übertroffen.",2023-05-27
R00206,ORD000095,UC00046,P0040,Sporttasche Gym Plus,Sport,Bayern,3,neutral,"Produkt ist ok, aber Lieferung hat etwas gedauert.",2024-05-30
R00207,ORD000943,UC00515,P0038,Trinkflasche Steel 750ml,Sport,NRW,4,positiv,"Fantastisches Produkt, werde es meinen Freunden empfehlen.",2024-10-16
R00208,ORD008368,UC04668,P0021,Laufschuh Sprint X,Schuhe,Niedersachsen,1,negativ,Nach drei Wochen löst sich die Sohle ab – sehr enttäuschend.,2023-09-19
R00209,ORD009069,UC05070,P0020,Pumps Elegante,Schuhe,Hamburg,2,negativ,Nach drei Wochen löst sich die Sohle ab – sehr enttäuschend.,2023-05-25
R00210,ORD004717,UC02586,P0021,Laufschuh Sprint X,Schuhe,NRW,4,neutral,Qualität ist durchschnittlich. Für den Preis akzeptabel.,2023-03-15
R00211,ORD012737,UC07097,P0017,Sneaker Urban Run,Schuhe,Hamburg,4,positiv,"Sehr schönes Design, meine Erwartungen übertroffen.",2023-05-24
R00212,ORD003250,UC01786,P0016,T-Shirt Basic Pack,Herrenmode,Baden-Württemberg,4,neutral,"Produkt ist ok, aber Lieferung hat etwas gedauert.",2023-01-13
R00213,ORD010446,UC05837,P0009,Oxford Hemd Classic,Herrenmode,Niedersachsen,5,positiv,"Qualität top, Größe passt perfekt. Sehr empfehlenswert.",2024-11-07
R00214,ORD002931,UC01615,P0001,Slim-Fit Bluse,Damenmode,NRW,5,positiv,"Tolle Qualität, genau wie beschrieben. Sehr zufrieden!",2024-11-02
R00215,ORD003261,UC01791,P0024,Ballerina Soft,Schuhe,Bayern,4,positiv,"Qualität top, Größe passt perfekt. Sehr empfehlenswert.",2024-02-03
R00216,ORD011680,UC06513,P0024,Ballerina Soft,Schuhe,NRW,1,negativ,"Schuhe fallen zu groß aus, muss eine Größe kleiner nehmen.",2024-08-07
R00217,ORD006982,UC03896,P0026,Seidenschal Parisien,Accessoires,Baden-Württemberg,5,positiv,"Passt perfekt, Material fühlt sich hochwertig an.",2024-10-06
R00218,ORD009228,UC05153,P0019,Sandalen Riviera,Schuhe,NRW,5,positiv,"Passt perfekt, Material fühlt sich hochwertig an.",2023-08-19
R00219,ORD005353,UC02944,P0019,Sandalen Riviera,Schuhe,Brandenburg,5,positiv,"Qualität top, Größe passt perfekt. Sehr empfehlenswert.",2024-09-29
R00220,ORD010607,UC05927,P0013,Leinenhemd Matteo,Herrenmode,Hessen,5,positiv,Super Preis-Leistungs-Verhältnis. Klare Empfehlung.,2024-10-07
R00221,ORD003435,UC01883,P0020,Pumps Elegante,Schuhe,Baden-Württemberg,5,positiv,"Fantastisches Produkt, werde es meinen Freunden empfehlen.",2023-08-08
R00222,ORD000239,UC00121,P0006,Cardigan Vera,Damenmode,NRW,4,positiv,"Qualität top, Größe passt perfekt. Sehr empfehlenswert.",2023-02-01
R00223,ORD003915,UC02158,P0011,Kapuzenpulli Anton,Herrenmode,Baden-Württemberg,2,negativ,Nicht das was ich erwartet hatte. Werde nicht wieder kaufen.,2023-12-29
R00224,ORD004598,UC02518,P0036,Tablett Bambus,Home & Living,Bayern,5,positiv,Bin begeistert! Genau das was ich gesucht habe.,2024-05-18
R00225,ORD008802,UC04912,P0005,Businesshose Selene,Damenmode,Bayern,3,neutral,Qualität ist durchschnittlich. Für den Preis akzeptabel.,2024-03-27
R00226,ORD013961,UC07776,P0001,Slim-Fit Bluse,Damenmode,NRW,5,positiv,"Tolle Qualität, genau wie beschrieben. Sehr zufrieden!",2023-04-27
R00227,ORD010682,UC05977,P0040,Sporttasche Gym Plus,Sport,Berlin,4,positiv,"Sehr schönes Design, meine Erwartungen übertroffen.",2023-02-25
R00228,ORD004013,UC02212,P0020,Pumps Elegante,Schuhe,NRW,1,negativ,"Material kratzt, völlig unbequem. Nicht empfehlenswert.",2024-09-24
R00229,ORD001722,UC00945,P0026,Seidenschal Parisien,Accessoires,Berlin,1,negativ,Qualität weit unter Erwartungen. Rückgabe beantragt.,2024-03-22
R00230,ORD000232,UC00117,P0007,Off-Shoulder Top Ida,Damenmode,Thüringen,5,positiv,"Passt perfekt, Material fühlt sich hochwertig an.",2024-07-15
R00231,ORD006316,UC03507,P0009,Oxford Hemd Classic,Herrenmode,Bayern,5,positiv,Schnelle Lieferung und schönes Produkt. Kaufe ich wieder.,2024-12-19
R00232,ORD008600,UC04804,P0041,Widerstandsband Set,Sport,Bayern,3,neutral,Qualität ist durchschnittlich. Für den Preis akzeptabel.,2023-07-26
R00233,ORD005206,UC02861,P0012,Poloshirt Leon,Herrenmode,Bayern,1,negativ,Material dünn und billig wirkend.,2023-06-17
R00234,ORD004882,UC02677,P0002,Maxi-Kleid Florencia,Damenmode,Bayern,5,positiv,"Passt perfekt, Material fühlt sich hochwertig an.",2023-11-29
R00235,ORD004974,UC02728,P0035,Bilderrahmen Set 3er,Home & Living,NRW,5,positiv,Super Preis-Leistungs-Verhältnis. Klare Empfehlung.,2023-04-28
R00236,ORD011490,UC06406,P0039,Laufjacke Wind,Sport,Baden-Württemberg,4,neutral,"Preis könnte etwas günstiger sein, sonst passt alles.",2023-07-01
R00237,ORD000124,UC00063,P0001,Slim-Fit Bluse,Damenmode,NRW,5,positiv,"Passt perfekt, Material fühlt sich hochwertig an.",2023-11-23
R00238,ORD002738,UC01514,P0006,Cardigan Vera,Damenmode,Baden-Württemberg,5,positiv,Bin begeistert! Genau das was ich gesucht habe.,2024-06-29
R00239,ORD012198,UC06805,P0003,High-Waist Jeans Luna,Damenmode,Baden-Württemberg,4,positiv,"Qualität top, Größe passt perfekt. Sehr empfehlenswert.",2023-03-31
R00240,ORD000974,UC00533,P0019,Sandalen Riviera,Schuhe,Baden-Württemberg,1,negativ,"Schuhe fallen zu groß aus, muss eine Größe kleiner nehmen.",2023-12-04
R00241,ORD013080,UC07284,P0017,Sneaker Urban Run,Schuhe,Brandenburg,2,negativ,Nach drei Wochen löst sich die Sohle ab – sehr enttäuschend.,2023-01-30
R00242,ORD006356,UC03529,P0033,Kerzenset Nordic,Home & Living,NRW,5,positiv,"Passt perfekt, Material fühlt sich hochwertig an.",2023-02-11
R00243,ORD011096,UC06197,P0002,Maxi-Kleid Florencia,Damenmode,NRW,4,neutral,Qualität ist durchschnittlich. Für den Preis akzeptabel.,2023-02-11
R00244,ORD003605,UC01976,P0009,Oxford Hemd Classic,Herrenmode,Bayern,5,positiv,"Qualität top, Größe passt perfekt. Sehr empfehlenswert.",2024-08-03
R00245,ORD002061,UC01146,P0026,Seidenschal Parisien,Accessoires,Sachsen,5,positiv,Super Preis-Leistungs-Verhältnis. Klare Empfehlung.,2023-08-20
R00246,ORD001787,UC00983,P0032,Überwurfdecke Merino,Home & Living,Hessen,5,positiv,Schnelle Lieferung und schönes Produkt. Kaufe ich wieder.,2023-06-23
R00247,ORD008164,UC04553,P0014,Cargo-Shorts Marc,Herrenmode,Hessen,4,neutral,"Produkt ist ok, aber Lieferung hat etwas gedauert.",2023-04-22
R00248,ORD007496,UC04166,P0027,Sonnenbrille Aviator,Accessoires,Thüringen,4,positiv,"Passt perfekt, Material fühlt sich hochwertig an.",2024-05-09
R00249,ORD000598,UC00331,P0018,Chelsea Boot Bruno,Schuhe,Hamburg,5,positiv,"Passt perfekt, Material fühlt sich hochwertig an.",2023-03-05
R00250,ORD013526,UC07527,P0020,Pumps Elegante,Schuhe,NRW,2,negativ,"Schlechte Verarbeitung, Nähte gehen schon nach kurzer Zeit auf.",2023-10-22
R00251,ORD008340,UC04652,P0016,T-Shirt Basic Pack,Herrenmode,Sachsen,2,negativ,Farbe weicht stark vom Foto ab. Sehr enttäuschend.,2024-05-07
R00252,ORD000770,UC00424,P0016,T-Shirt Basic Pack,Herrenmode,Hamburg,5,positiv,"Tolle Qualität, genau wie beschrieben. Sehr zufrieden!",2024-07-11
R00253,ORD009763,UC05444,P0029,Portemonnaie Slim,Accessoires,Hessen,5,positiv,"Qualität top, Größe passt perfekt. Sehr empfehlenswert.",2024-11-03
R00254,ORD004956,UC02720,P0030,Mütze Alpaka,Accessoires,Bayern,1,negativ,Qualität weit unter Erwartungen. Rückgabe beantragt.,2024-04-17
R00255,ORD008038,UC04482,P0008,Midi-Rock Nora,Damenmode,Sachsen,5,positiv,"Sehr schönes Design, meine Erwartungen übertroffen.",2023-01-11
R00256,ORD005888,UC03275,P0011,Kapuzenpulli Anton,Herrenmode,Baden-Württemberg,2,negativ,Lieferzeit war viel zu lang. Service katastrophal.,2024-11-13
R00257,ORD004084,UC02252,P0001,Slim-Fit Bluse,Damenmode,Berlin,5,positiv,"Sehr schönes Design, meine Erwartungen übertroffen.",2023-10-17
R00258,ORD012627,UC07044,P0018,Chelsea Boot Bruno,Schuhe,Bayern,4,positiv,Schnelle Lieferung und schönes Produkt. Kaufe ich wieder.,2024-08-13
R00259,ORD013831,UC07708,P0011,Kapuzenpulli Anton,Herrenmode,Thüringen,5,positiv,"Sehr schönes Design, meine Erwartungen übertroffen.",2023-09-23
R00260,ORD000642,UC00358,P0022,Loafer Classic,Schuhe,NRW,2,negativ,"Schlechte Verarbeitung, Nähte gehen schon nach kurzer Zeit auf.",2023-02-26
R00261,ORD012880,UC07179,P0004,Strickpullover Mila,Damenmode,Baden-Württemberg,4,positiv,"Qualität top, Größe passt perfekt. Sehr empfehlenswert.",2024-11-29
R00262,ORD011150,UC06225,P0023,Boots Heritage,Schuhe,Niedersachsen,5,positiv,Super Preis-Leistungs-Verhältnis. Klare Empfehlung.,2024-10-16
R00263,ORD004676,UC02562,P0030,Mütze Alpaka,Accessoires,Hamburg,4,positiv,Super Preis-Leistungs-Verhältnis. Klare Empfehlung.,2023-03-17
R00264,ORD003738,UC02056,P0035,Bilderrahmen Set 3er,Home & Living,Berlin,5,positiv,"Sehr schönes Design, meine Erwartungen übertroffen.",2023-01-25
R00265,ORD005068,UC02783,P0011,Kapuzenpulli Anton,Herrenmode,NRW,5,positiv,Schnelle Lieferung und schönes Produkt. Kaufe ich wieder.,2024-06-08
R00266,ORD008918,UC04985,P0001,Slim-Fit Bluse,Damenmode,Baden-Württemberg,4,positiv,Schnelle Lieferung und schönes Produkt. Kaufe ich wieder.,2023-09-09
R00267,ORD001859,UC01019,P0002,Maxi-Kleid Florencia,Damenmode,Hessen,3,neutral,"Produkt ist ok, aber Lieferung hat etwas gedauert.",2024-09-30
R00268,ORD009937,UC05548,P0040,Sporttasche Gym Plus,Sport,Sachsen,5,positiv,"Tolle Qualität, genau wie beschrieben. Sehr zufrieden!",2024-10-13
R00269,ORD002949,UC01625,P0038,Trinkflasche Steel 750ml,Sport,Thüringen,2,negativ,Farbe weicht stark vom Foto ab. Sehr enttäuschend.,2024-11-07
R00270,ORD001489,UC00815,P0001,Slim-Fit Bluse,Damenmode,NRW,4,positiv,"Tolle Qualität, genau wie beschrieben. Sehr zufrieden!",2023-10-17
R00271,ORD001211,UC00667,P0036,Tablett Bambus,Home & Living,Baden-Württemberg,5,positiv,"Qualität top, Größe passt perfekt. Sehr empfehlenswert.",2024-05-17
R00272,ORD003561,UC01952,P0030,Mütze Alpaka,Accessoires,NRW,5,positiv,"Qualität top, Größe passt perfekt. Sehr empfehlenswert.",2023-10-21
R00273,ORD008731,UC04875,P0002,Maxi-Kleid Florencia,Damenmode,Bayern,5,positiv,Bin begeistert! Genau das was ich gesucht habe.,2024-10-30
R00274,ORD008140,UC04538,P0006,Cardigan Vera,Damenmode,Baden-Württemberg,3,neutral,Ist in Ordnung. Mal sehen wie lange es hält.,2024-05-04
R00275,ORD006749,UC03770,P0011,Kapuzenpulli Anton,Herrenmode,Niedersachsen,1,negativ,Qualität weit unter Erwartungen. Rückgabe beantragt.,2023-04-16
R00276,ORD011190,UC06247,P0009,Oxford Hemd Classic,Herrenmode,Sachsen,3,neutral,Qualität ist durchschnittlich. Für den Preis akzeptabel.,2023-07-15
R00277,ORD004548,UC02495,P0007,Off-Shoulder Top Ida,Damenmode,Berlin,1,negativ,Material dünn und billig wirkend.,2024-09-20
R00278,ORD000146,UC00072,P0012,Poloshirt Leon,Herrenmode,NRW,5,positiv,"Tolle Qualität, genau wie beschrieben. Sehr zufrieden!",2023-10-04
R00279,ORD004324,UC02380,P0012,Poloshirt Leon,Herrenmode,Niedersachsen,3,neutral,"Nicht begeistert, aber auch nicht enttäuscht.",2024-08-18
R00280,ORD007636,UC04250,P0029,Portemonnaie Slim,Accessoires,Hessen,5,positiv,"Sehr schönes Design, meine Erwartungen übertroffen.",2023-12-30
R00281,ORD006644,UC03707,P0040,Sporttasche Gym Plus,Sport,NRW,4,positiv,"Qualität top, Größe passt perfekt. Sehr empfehlenswert.",2024-07-14
R00282,ORD010312,UC05767,P0005,Businesshose Selene,Damenmode,NRW,4,positiv,"Qualität top, Größe passt perfekt. Sehr empfehlenswert.",2023-11-06
R00283,ORD007742,UC04311,P0006,Cardigan Vera,Damenmode,Thüringen,4,neutral,"Nicht begeistert, aber auch nicht enttäuscht.",2024-01-08
R00284,ORD006864,UC03832,P0006,Cardigan Vera,Damenmode,Hamburg,5,positiv,"Qualität top, Größe passt perfekt. Sehr empfehlenswert.",2024-08-06
R00285,ORD010059,UC05618,P0004,Strickpullover Mila,Damenmode,Berlin,4,neutral,Entspricht der Beschreibung. Nichts Besonderes.,2024-10-07
R00286,ORD013051,UC07268,P0005,Businesshose Selene,Damenmode,Sachsen,5,positiv,"Qualität top, Größe passt perfekt. Sehr empfehlenswert.",2024-02-03
R00287,ORD009594,UC05361,P0037,Yoga-Matte Pro,Sport,Berlin,1,negativ,Lieferzeit war viel zu lang. Service katastrophal.,2023-04-06
R00288,ORD002102,UC01166,P0001,Slim-Fit Bluse,Damenmode,Hessen,4,positiv,"Sehr schönes Design, meine Erwartungen übertroffen.",2024-05-04
R00289,ORD013925,UC07755,P0012,Poloshirt Leon,Herrenmode,Berlin,5,positiv,Schnelle Lieferung und schönes Produkt. Kaufe ich wieder.,2023-07-08
R00290,ORD006727,UC03759,P0002,Maxi-Kleid Florencia,Damenmode,Baden-Württemberg,4,neutral,Qualität ist durchschnittlich. Für den Preis akzeptabel.,2024-05-19
R00291,ORD014046,UC07823,P0021,Laufschuh Sprint X,Schuhe,NRW,5,positiv,"Sehr schönes Design, meine Erwartungen übertroffen.",2024-05-13
R00292,ORD013456,UC07485,P0014,Cargo-Shorts Marc,Herrenmode,Berlin,4,neutral,Entspricht der Beschreibung. Nichts Besonderes.,2024-06-28
R00293,ORD009796,UC05461,P0006,Cardigan Vera,Damenmode,Baden-Württemberg,3,neutral,Ist in Ordnung. Mal sehen wie lange es hält.,2023-12-03
R00294,ORD001367,UC00757,P0006,Cardigan Vera,Damenmode,NRW,3,neutral,Entspricht der Beschreibung. Nichts Besonderes.,2024-11-28
R00295,ORD008043,UC04483,P0026,Seidenschal Parisien,Accessoires,NRW,5,positiv,"Sehr schönes Design, meine Erwartungen übertroffen.",2024-02-09
R00296,ORD003572,UC01959,P0015,Strickjacke Finn,Herrenmode,Brandenburg,4,neutral,Qualität ist durchschnittlich. Für den Preis akzeptabel.,2024-02-11
R00297,ORD011174,UC06239,P0027,Sonnenbrille Aviator,Accessoires,Berlin,1,negativ,Material dünn und billig wirkend.,2024-10-29
R00298,ORD012155,UC06782,P0041,Widerstandsband Set,Sport,Bayern,4,neutral,"Preis könnte etwas günstiger sein, sonst passt alles.",2024-02-01
R00299,ORD009887,UC05522,P0041,Widerstandsband Set,Sport,Berlin,5,positiv,"Tolle Qualität, genau wie beschrieben. Sehr zufrieden!",2024-03-20
R00300,ORD008664,UC04833,P0013,Leinenhemd Matteo,Herrenmode,Thüringen,2,negativ,Material dünn und billig wirkend.,2023-01-21
R00301,ORD004039,UC02224,P0037,Yoga-Matte Pro,Sport,Berlin,1,negativ,Qualität weit unter Erwartungen. Rückgabe beantragt.,2023-12-05
R00302,ORD005222,UC02870,P0031,Kissen Lino 50x50,Home & Living,Baden-Württemberg,5,positiv,"Sehr schönes Design, meine Erwartungen übertroffen.",2023-04-23
R00303,ORD005489,UC03034,P0028,Rucksack Campus,Accessoires,Hamburg,5,positiv,Super Preis-Leistungs-Verhältnis. Klare Empfehlung.,2025-01-04
R00304,ORD011699,UC06524,P0003,High-Waist Jeans Luna,Damenmode,Bayern,4,positiv,"Tolle Qualität, genau wie beschrieben. Sehr zufrieden!",2023-09-22
R00305,ORD007835,UC04361,P0009,Oxford Hemd Classic,Herrenmode,Hamburg,5,positiv,Schnelle Lieferung und schönes Produkt. Kaufe ich wieder.,2024-03-02
R00306,ORD002780,UC01536,P0001,Slim-Fit Bluse,Damenmode,Niedersachsen,4,positiv,"Qualität top, Größe passt perfekt. Sehr empfehlenswert.",2023-05-18
R00307,ORD012470,UC06955,P0009,Oxford Hemd Classic,Herrenmode,Baden-Württemberg,5,positiv,"Sehr schönes Design, meine Erwartungen übertroffen.",2023-04-01
R00308,ORD001648,UC00902,P0004,Strickpullover Mila,Damenmode,Bayern,5,positiv,Bin begeistert! Genau das was ich gesucht habe.,2024-08-18
R00309,ORD011844,UC06607,P0006,Cardigan Vera,Damenmode,NRW,4,neutral,"Nicht begeistert, aber auch nicht enttäuscht.",2024-04-07
