order_id,product_id,product_name,category,quantity,unit_price,total_price
ORD000183,P0038,Trinkflasche Steel 750ml,Sport,1,40.55,40.55
ORD000184,P0041,Widerstandsband Set,Sport,2,183.46,366.92
ORD000184,P0016,T-Shirt Basic Pack,Herrenmode,1,26.74,26.74
ORD000185,P0023,Boots Heritage,Schuhe,1,192.64,192.64
ORD000186,P0026,Seidenschal Parisien,Accessoires,1,58.3,58.3
ORD000187,P0013,Leinenhemd Matteo,Herrenmode,1,197.8,197.8
ORD000187,P0032,Überwurfdecke Merino,Home & Living,1,302.66,302.66
ORD000188,P0016,T-Shirt Basic Pack,Herrenmode,1,22.02,22.02
ORD000189,P0016,T-Shirt Basic Pack,Herrenmode,1,28.21,28.21
ORD000189,P0023,Boots Heritage,Schuhe,1,173.5,173.5
ORD000189,P0015,Strickjacke Finn,Herrenmode,1,33.14,33.14
ORD000190,P0015,Strickjacke Finn,Herrenmode,1,31.25,31.25
ORD000191,P0030,Mütze Alpaka,Accessoires,1,80.33,80.33
ORD000191,P0004,Strickpullover Mila,Damenmode,2,98.52,197.04
ORD000192,P0038,Trinkflasche Steel 750ml,Sport,1,43.09,43.09
ORD000192,P0007,Off-Shoulder Top Ida,Damenmode,1,52.95,52.95
ORD000193,P0038,Trinkflasche Steel 750ml,Sport,2,33.21,66.42
ORD000193,P0005,Businesshose Selene,Damenmode,3,31.58,94.74
ORD000194,P0003,High-Waist Jeans Luna,Damenmode,1,116.38,116.38
ORD000195,P0034,Vase Keramik Rund,Home & Living,1,106.93,106.93
ORD000195,P0002,Maxi-Kleid Florencia,Damenmode,3,90.68,272.04
ORD000195,P0015,Strickjacke Finn,Herrenmode,1,32.1,32.1
ORD000196,P0007,Off-Shoulder Top Ida,Damenmode,1,52.65,52.65
ORD000197,P0025,Lederriemen Cognac,Accessoires,1,60.74,60.74
ORD000197,P0003,High-Waist Jeans Luna,Damenmode,1,104.16,104.16
ORD000198,P0028,Rucksack Campus,Accessoires,1,44.34,44.34
ORD000199,P0025,Lederriemen Cognac,Accessoires,1,60.62,60.62
ORD000199,P0011,Kapuzenpulli Anton,Herrenmode,2,139.92,279.84
ORD000199,P0033,Kerzenset Nordic,Home & Living,1,249.84,249.84
ORD000200,P0005,Businesshose Selene,Damenmode,3,40.68,122.04
ORD000201,P0041,Widerstandsband Set,Sport,1,132.76,132.76
ORD000201,P0015,Strickjacke Finn,Herrenmode,2,28.32,56.64
ORD000202,P0028,Rucksack Campus,Accessoires,2,58.67,117.34
ORD000202,P0023,Boots Heritage,Schuhe,1,176.69,176.69
ORD000202,P0006,Cardigan Vera,Damenmode,1,42.96,42.96
ORD000203,P0034,Vase Keramik Rund,Home & Living,1,84.32,84.32
ORD000203,P0029,Portemonnaie Slim,Accessoires,1,62.2,62.2
ORD000203,P0033,Kerzenset Nordic,Home & Living,3,292.99,878.97
ORD000204,P0005,Businesshose Selene,Damenmode,2,42.26,84.52
ORD000205,P0008,Midi-Rock Nora,Damenmode,1,166.58,166.58
ORD000206,P0014,Cargo-Shorts Marc,Herrenmode,2,194.9,389.8
ORD000206,P0010,Chino Slim Pierre,Herrenmode,1,182.42,182.42
ORD000206,P0010,Chino Slim Pierre,Herrenmode,1,148.35,148.35
ORD000206,P0002,Maxi-Kleid Florencia,Damenmode,1,104.26,104.26
ORD000207,P0023,Boots Heritage,Schuhe,1,187.55,187.55
ORD000208,P0014,Cargo-Shorts Marc,Herrenmode,1,174.19,174.19
ORD000209,P0023,Boots Heritage,Schuhe,1,188.75,188.75
ORD000209,P0021,Laufschuh Sprint X,Schuhe,1,73.12,73.12
ORD000209,P0023,Boots Heritage,Schuhe,1,152.72,152.72
ORD000210,P0017,Sneaker Urban Run,Schuhe,1,170.1,170.1
ORD000210,P0036,Tablett Bambus,Home & Living,1,295.29,295.29
ORD000211,P0004,Strickpullover Mila,Damenmode,2,90.33,180.66
ORD000211,P0015,Strickjacke Finn,Herrenmode,1,28.16,28.16
ORD000211,P0014,Cargo-Shorts Marc,Herrenmode,1,200.25,200.25
ORD000212,P0034,Vase Keramik Rund,Home & Living,1,121.54,121.54
ORD000212,P0039,Laufjacke Wind,Sport,1,188.5,188.5
ORD000213,P0030,Mütze Alpaka,Accessoires,3,74.85,224.55
ORD000213,P0017,Sneaker Urban Run,Schuhe,1,171.39,171.39
ORD000213,P0013,Leinenhemd Matteo,Herrenmode,1,196.8,196.8
ORD000214,P0008,Midi-Rock Nora,Damenmode,1,177.89,177.89
ORD000214,P0004,Strickpullover Mila,Damenmode,3,90.81,272.43
ORD000214,P0018,Chelsea Boot Bruno,Schuhe,3,115.41,346.23
ORD000215,P0003,High-Waist Jeans Luna,Damenmode,1,109.03,109.03
ORD000216,P0006,Cardigan Vera,Damenmode,3,31.27,93.81
ORD000216,P0022,Loafer Classic,Schuhe,3,138.43,415.29
ORD000216,P0008,Midi-Rock Nora,Damenmode,2,125.19,250.38
ORD000217,P0001,Slim-Fit Bluse,Damenmode,3,74.65,223.95
ORD000217,P0027,Sonnenbrille Aviator,Accessoires,1,49.06,49.06
ORD000218,P0039,Laufjacke Wind,Sport,1,183.85,183.85
ORD000218,P0021,Laufschuh Sprint X,Schuhe,1,64.35,64.35
ORD000218,P0034,Vase Keramik Rund,Home & Living,2,120.42,240.84
ORD000219,P0036,Tablett Bambus,Home & Living,1,302.01,302.01
ORD000220,P0021,Laufschuh Sprint X,Schuhe,1,73.64,73.64
ORD000221,P0018,Chelsea Boot Bruno,Schuhe,1,115.87,115.87
ORD000221,P0035,Bilderrahmen Set 3er,Home & Living,1,140.68,140.68
ORD000221,P0017,Sneaker Urban Run,Schuhe,1,181.47,181.47
ORD000222,P0008,Midi-Rock Nora,Damenmode,2,154.01,308.02
ORD000223,P0021,Laufschuh Sprint X,Schuhe,1,74.59,74.59
ORD000223,P0030,Mütze Alpaka,Accessoires,1,60.24,60.24
ORD000224,P0027,Sonnenbrille Aviator,Accessoires,1,61.73,61.73
ORD000224,P0025,Lederriemen Cognac,Accessoires,1,57.53,57.53
ORD000225,P0037,Yoga-Matte Pro,Sport,1,222.79,222.79
ORD000226,P0006,Cardigan Vera,Damenmode,2,40.34,80.68
ORD000227,P0008,Midi-Rock Nora,Damenmode,1,162.99,162.99
ORD000228,P0001,Slim-Fit Bluse,Damenmode,1,76.24,76.24
ORD000228,P0005,Businesshose Selene,Damenmode,2,39.05,78.1
ORD000229,P0020,Pumps Elegante,Schuhe,1,196.03,196.03
ORD000229,P0007,Off-Shoulder Top Ida,Damenmode,1,47.0,47.0
ORD000229,P0005,Businesshose Selene,Damenmode,1,42.15,42.15
ORD000230,P0001,Slim-Fit Bluse,Damenmode,1,64.19,64.19
ORD000231,P0035,Bilderrahmen Set 3er,Home & Living,1,104.1,104.1
ORD000231,P0001,Slim-Fit Bluse,Damenmode,1,76.88,76.88
ORD000232,P0007,Off-Shoulder Top Ida,Damenmode,1,53.38,53.38
ORD000232,P0036,Tablett Bambus,Home & Living,1,295.06,295.06
ORD000233,P0034,Vase Keramik Rund,Home & Living,1,110.57,110.57
ORD000234,P0010,Chino Slim Pierre,Herrenmode,1,195.91,195.91
ORD000235,P0016,T-Shirt Basic Pack,Herrenmode,1,19.91,19.91
ORD000235,P0020,Pumps Elegante,Schuhe,1,223.25,223.25
ORD000236,P0005,Businesshose Selene,Damenmode,2,39.88,79.76
ORD000237,P0012,Poloshirt Leon,Herrenmode,1,203.27,203.27
ORD000237,P0019,Sandalen Riviera,Schuhe,1,173.69,173.69
ORD000238,P0019,Sandalen Riviera,Schuhe,3,131.22,393.66
ORD000238,P0028,Rucksack Campus,Accessoires,2,44.93,89.86
ORD000239,P0006,Cardigan Vera,Damenmode,1,40.93,40.93
ORD000240,P0003,High-Waist Jeans Luna,Damenmode,3,111.94,335.82
ORD000241,P0001,Slim-Fit Bluse,Damenmode,1,70.28,70.28
ORD000241,P0016,T-Shirt Basic Pack,Herrenmode,1,25.39,25.39
ORD000241,P0002,Maxi-Kleid Florencia,Damenmode,1,75.87,75.87
ORD000241,P0019,Sandalen Riviera,Schuhe,1,167.53,167.53
ORD000242,P0020,Pumps Elegante,Schuhe,1,227.62,227.62
ORD000243,P0016,T-Shirt Basic Pack,Herrenmode,3,31.59,94.77
ORD000244,P0041,Widerstandsband Set,Sport,1,187.66,187.66
ORD000245,P0024,Ballerina Soft,Schuhe,3,258.83,776.49
ORD000245,P0020,Pumps Elegante,Schuhe,1,230.42,230.42
ORD000246,P0034,Vase Keramik Rund,Home & Living,1,104.73,104.73
ORD000246,P0017,Sneaker Urban Run,Schuhe,1,167.3,167.3
ORD000246,P0006,Cardigan Vera,Damenmode,1,43.26,43.26
ORD000246,P0034,Vase Keramik Rund,Home & Living,1,106.45,106.45
ORD000246,P0011,Kapuzenpulli Anton,Herrenmode,1,136.26,136.26
ORD000247,P0026,Seidenschal Parisien,Accessoires,1,56.6,56.6
ORD000247,P0007,Off-Shoulder Top Ida,Damenmode,1,45.28,45.28
ORD000248,P0025,Lederriemen Cognac,Accessoires,1,55.98,55.98
ORD000248,P0020,Pumps Elegante,Schuhe,1,232.21,232.21
ORD000248,P0015,Strickjacke Finn,Herrenmode,1,32.82,32.82
ORD000249,P0033,Kerzenset Nordic,Home & Living,1,330.06,330.06
ORD000249,P0005,Businesshose Selene,Damenmode,2,30.41,60.82
ORD000249,P0035,Bilderrahmen Set 3er,Home & Living,1,141.19,141.19
ORD000249,P0029,Portemonnaie Slim,Accessoires,2,40.47,80.94
ORD000249,P0018,Chelsea Boot Bruno,Schuhe,1,124.32,124.32
ORD000250,P0019,Sandalen Riviera,Schuhe,1,168.69,168.69
ORD000250,P0013,Leinenhemd Matteo,Herrenmode,1,174.96,174.96
ORD000251,P0028,Rucksack Campus,Accessoires,1,54.09,54.09
ORD000251,P0015,Strickjacke Finn,Herrenmode,1,28.81,28.81
ORD000251,P0018,Chelsea Boot Bruno,Schuhe,1,114.09,114.09
ORD000252,P0008,Midi-Rock Nora,Damenmode,1,168.63,168.63
ORD000252,P0008,Midi-Rock Nora,Damenmode,1,149.33,149.33
ORD000253,P0016,T-Shirt Basic Pack,Herrenmode,1,27.45,27.45
ORD000254,P0014,Cargo-Shorts Marc,Herrenmode,1,199.77,199.77
ORD000255,P0033,Kerzenset Nordic,Home & Living,1,309.07,309.07
ORD000256,P0030,Mütze Alpaka,Accessoires,1,79.89,79.89
ORD000256,P0023,Boots Heritage,Schuhe,1,183.04,183.04
ORD000257,P0015,Strickjacke Finn,Herrenmode,3,31.24,93.72
ORD000258,P0013,Leinenhemd Matteo,Herrenmode,1,205.73,205.73
ORD000258,P0016,T-Shirt Basic Pack,Herrenmode,1,28.97,28.97
ORD000258,P0011,Kapuzenpulli Anton,Herrenmode,1,129.41,129.41
ORD000258,P0002,Maxi-Kleid Florencia,Damenmode,1,76.93,76.93
ORD000259,P0011,Kapuzenpulli Anton,Herrenmode,1,127.21,127.21
ORD000260,P0013,Leinenhemd Matteo,Herrenmode,2,186.01,372.02
ORD000260,P0037,Yoga-Matte Pro,Sport,2,243.98,487.96
ORD000260,P0011,Kapuzenpulli Anton,Herrenmode,1,136.36,136.36
ORD000261,P0001,Slim-Fit Bluse,Damenmode,1,65.36,65.36
ORD000262,P0017,Sneaker Urban Run,Schuhe,2,173.9,347.8
ORD000262,P0001,Slim-Fit Bluse,Damenmode,1,79.42,79.42
ORD000262,P0008,Midi-Rock Nora,Damenmode,2,172.88,345.76
ORD000262,P0025,Lederriemen Cognac,Accessoires,1,53.79,53.79
ORD000263,P0002,Maxi-Kleid Florencia,Damenmode,1,92.31,92.31
ORD000263,P0037,Yoga-Matte Pro,Sport,1,168.21,168.21
ORD000264,P0002,Maxi-Kleid Florencia,Damenmode,3,100.77,302.31
ORD000264,P0024,Ballerina Soft,Schuhe,2,227.46,454.92
ORD000265,P0011,Kapuzenpulli Anton,Herrenmode,1,117.9,117.9
ORD000265,P0003,High-Waist Jeans Luna,Damenmode,1,111.41,111.41
ORD000266,P0007,Off-Shoulder Top Ida,Damenmode,1,46.51,46.51
ORD000266,P0005,Businesshose Selene,Damenmode,2,34.32,68.64
ORD000267,P0005,Businesshose Selene,Damenmode,1,44.56,44.56
ORD000267,P0003,High-Waist Jeans Luna,Damenmode,1,121.51,121.51
ORD000267,P0005,Businesshose Selene,Damenmode,3,43.11,129.33
ORD000267,P0007,Off-Shoulder Top Ida,Damenmode,1,49.68,49.68
ORD000267,P0023,Boots Heritage,Schuhe,2,150.69,301.38
ORD000268,P0002,Maxi-Kleid Florencia,Damenmode,1,90.13,90.13
ORD000268,P0005,Businesshose Selene,Damenmode,1,40.09,40.09
ORD000269,P0026,Seidenschal Parisien,Accessoires,1,53.53,53.53
ORD000269,P0002,Maxi-Kleid Florencia,Damenmode,3,91.95,275.85
ORD000269,P0030,Mütze Alpaka,Accessoires,1,80.7,80.7
ORD000269,P0012,Poloshirt Leon,Herrenmode,1,179.68,179.68
ORD000270,P0030,Mütze Alpaka,Accessoires,2,78.85,157.7
ORD000271,P0009,Oxford Hemd Classic,Herrenmode,1,91.76,91.76
ORD000272,P0003,High-Waist Jeans Luna,Damenmode,1,121.69,121.69
ORD000273,P0020,Pumps Elegante,Schuhe,1,219.84,219.84
ORD000274,P0041,Widerstandsband Set,Sport,1,199.81,199.81
ORD000274,P0002,Maxi-Kleid Florencia,Damenmode,2,102.0,204.0
ORD000275,P0027,Sonnenbrille Aviator,Accessoires,1,62.01,62.01
ORD000276,P0025,Lederriemen Cognac,Accessoires,3,58.38,175.14
ORD000276,P0029,Portemonnaie Slim,Accessoires,1,41.61,41.61
ORD000276,P0018,Chelsea Boot Bruno,Schuhe,1,78.87,78.87
ORD000276,P0028,Rucksack Campus,Accessoires,1,50.82,50.82
ORD000277,P0019,Sandalen Riviera,Schuhe,2,192.54,385.08
ORD000277,P0011,Kapuzenpulli Anton,Herrenmode,1,135.2,135.2
ORD000277,P0035,Bilderrahmen Set 3er,Home & Living,1,140.31,140.31
ORD000278,P0005,Businesshose Selene,Damenmode,1,31.05,31.05
ORD000279,P0023,Boots Heritage,Schuhe,1,190.31,190.31
ORD000279,P0021,Laufschuh Sprint X,Schuhe,3,79.62,238.86
ORD000279,P0031,Kissen Lino 50x50,Home & Living,2,32.76,65.52
ORD000280,P0003,High-Waist Jeans Luna,Damenmode,2,110.1,220.2
ORD000280,P0013,Leinenhemd Matteo,Herrenmode,1,188.49,188.49
ORD000281,P0008,Midi-Rock Nora,Damenmode,1,164.35,164.35
ORD000281,P0020,Pumps Elegante,Schuhe,2,216.09,432.18
ORD000281,P0019,Sandalen Riviera,Schuhe,2,189.73,379.46
ORD000282,P0020,Pumps Elegante,Schuhe,1,227.45,227.45
ORD000283,P0030,Mütze Alpaka,Accessoires,1,79.59,79.59
ORD000283,P0005,Businesshose Selene,Damenmode,1,45.35,45.35
ORD000284,P0006,Cardigan Vera,Damenmode,1,35.35,35.35
ORD000284,P0017,Sneaker Urban Run,Schuhe,1,183.46,183.46
ORD000284,P0017,Sneaker Urban Run,Schuhe,1,186.52,186.52
ORD000284,P0021,Laufschuh Sprint X,Schuhe,1,78.46,78.46
ORD000285,P0026,Seidenschal Parisien,Accessoires,1,56.83,56.83
ORD000286,P0034,Vase Keramik Rund,Home & Living,2,111.46,222.92
ORD000286,P0013,Leinenhemd Matteo,Herrenmode,3,200.6,601.8
ORD000286,P0022,Loafer Classic,Schuhe,2,138.61,277.22
ORD000286,P0010,Chino Slim Pierre,Herrenmode,1,177.0,177.0
ORD000286,P0011,Kapuzenpulli Anton,Herrenmode,2,134.83,269.66
ORD000287,P0011,Kapuzenpulli Anton,Herrenmode,1,136.89,136.89
ORD000288,P0040,Sporttasche Gym Plus,Sport,1,24.55,24.55
ORD000288,P0004,Strickpullover Mila,Damenmode,2,91.37,182.74
ORD000289,P0005,Businesshose Selene,Damenmode,2,44.33,88.66
ORD000290,P0005,Businesshose Selene,Damenmode,1,41.19,41.19
ORD000290,P0020,Pumps Elegante,Schuhe,2,226.28,452.56
ORD000290,P0007,Off-Shoulder Top Ida,Damenmode,1,50.61,50.61
ORD000291,P0015,Strickjacke Finn,Herrenmode,1,28.41,28.41
ORD000291,P0026,Seidenschal Parisien,Accessoires,1,61.86,61.86
ORD000291,P0002,Maxi-Kleid Florencia,Damenmode,1,102.42,102.42
ORD000291,P0041,Widerstandsband Set,Sport,2,194.18,388.36
ORD000292,P0020,Pumps Elegante,Schuhe,1,195.49,195.49
ORD000293,P0014,Cargo-Shorts Marc,Herrenmode,1,152.3,152.3
ORD000294,P0016,T-Shirt Basic Pack,Herrenmode,2,31.56,63.12
ORD000294,P0014,Cargo-Shorts Marc,Herrenmode,1,187.08,187.08
ORD000294,P0027,Sonnenbrille Aviator,Accessoires,1,64.55,64.55
ORD000294,P0004,Strickpullover Mila,Damenmode,1,81.98,81.98
ORD000295,P0012,Poloshirt Leon,Herrenmode,1,176.47,176.47
ORD000295,P0012,Poloshirt Leon,Herrenmode,1,194.6,194.6
ORD000296,P0010,Chino Slim Pierre,Herrenmode,3,200.84,602.52
ORD000297,P0005,Businesshose Selene,Damenmode,1,29.2,29.2
ORD000297,P0027,Sonnenbrille Aviator,Accessoires,1,64.83,64.83
ORD000297,P0027,Sonnenbrille Aviator,Accessoires,1,58.36,58.36
ORD000298,P0035,Bilderrahmen Set 3er,Home & Living,1,149.37,149.37
ORD000298,P0023,Boots Heritage,Schuhe,1,172.28,172.28
ORD000299,P0027,Sonnenbrille Aviator,Accessoires,1,63.65,63.65
ORD000300,P0012,Poloshirt Leon,Herrenmode,2,177.42,354.84
ORD000300,P0003,High-Waist Jeans Luna,Damenmode,1,121.44,121.44
ORD000301,P0019,Sandalen Riviera,Schuhe,1,169.22,169.22
ORD000302,P0033,Kerzenset Nordic,Home & Living,1,294.62,294.62
ORD000303,P0040,Sporttasche Gym Plus,Sport,2,24.21,48.42
ORD000304,P0013,Leinenhemd Matteo,Herrenmode,1,192.3,192.3
ORD000305,P0009,Oxford Hemd Classic,Herrenmode,2,81.07,162.14
ORD000306,P0019,Sandalen Riviera,Schuhe,3,170.44,511.32
ORD000306,P0032,Überwurfdecke Merino,Home & Living,1,335.92,335.92
ORD000307,P0035,Bilderrahmen Set 3er,Home & Living,1,104.57,104.57
ORD000307,P0037,Yoga-Matte Pro,Sport,1,188.19,188.19
ORD000308,P0004,Strickpullover Mila,Damenmode,1,89.44,89.44
ORD000308,P0034,Vase Keramik Rund,Home & Living,1,73.72,73.72
ORD000309,P0013,Leinenhemd Matteo,Herrenmode,1,188.41,188.41
ORD000309,P0033,Kerzenset Nordic,Home & Living,1,335.21,335.21
ORD000309,P0026,Seidenschal Parisien,Accessoires,1,62.69,62.69
ORD000310,P0014,Cargo-Shorts Marc,Herrenmode,1,175.02,175.02
ORD000311,P0010,Chino Slim Pierre,Herrenmode,2,190.52,381.04
ORD000312,P0033,Kerzenset Nordic,Home & Living,2,332.66,665.32
ORD000312,P0024,Ballerina Soft,Schuhe,1,195.52,195.52
ORD000312,P0028,Rucksack Campus,Accessoires,2,58.95,117.9
ORD000312,P0019,Sandalen Riviera,Schuhe,1,174.17,174.17
ORD000313,P0012,Poloshirt Leon,Herrenmode,2,200.65,401.3
ORD000313,P0006,Cardigan Vera,Damenmode,1,42.86,42.86
ORD000314,P0002,Maxi-Kleid Florencia,Damenmode,1,96.64,96.64
ORD000315,P0004,Strickpullover Mila,Damenmode,1,96.57,96.57
ORD000315,P0030,Mütze Alpaka,Accessoires,1,68.54,68.54
ORD000315,P0035,Bilderrahmen Set 3er,Home & Living,2,130.56,261.12
ORD000316,P0027,Sonnenbrille Aviator,Accessoires,1,58.98,58.98
ORD000316,P0002,Maxi-Kleid Florencia,Damenmode,2,104.86,209.72
ORD000317,P0003,High-Waist Jeans Luna,Damenmode,3,81.35,244.05
ORD000317,P0020,Pumps Elegante,Schuhe,1,208.18,208.18
ORD000318,P0033,Kerzenset Nordic,Home & Living,1,310.23,310.23
ORD000318,P0014,Cargo-Shorts Marc,Herrenmode,2,139.73,279.46
ORD000318,P0009,Oxford Hemd Classic,Herrenmode,2,66.51,133.02
ORD000319,P0021,Laufschuh Sprint X,Schuhe,1,62.29,62.29
ORD000319,P0009,Oxford Hemd Classic,Herrenmode,1,93.06,93.06
ORD000320,P0025,Lederriemen Cognac,Accessoires,2,54.84,109.68
ORD000321,P0007,Off-Shoulder Top Ida,Damenmode,2,54.39,108.78
ORD000321,P0004,Strickpullover Mila,Damenmode,2,72.28,144.56
ORD000322,P0001,Slim-Fit Bluse,Damenmode,1,80.39,80.39
ORD000322,P0031,Kissen Lino 50x50,Home & Living,1,34.98,34.98
ORD000323,P0018,Chelsea Boot Bruno,Schuhe,1,110.38,110.38
ORD000324,P0017,Sneaker Urban Run,Schuhe,1,173.86,173.86
ORD000324,P0028,Rucksack Campus,Accessoires,1,60.06,60.06
ORD000325,P0005,Businesshose Selene,Damenmode,1,41.17,41.17
ORD000326,P0030,Mütze Alpaka,Accessoires,1,71.1,71.1
ORD000326,P0004,Strickpullover Mila,Damenmode,1,96.38,96.38
ORD000327,P0009,Oxford Hemd Classic,Herrenmode,1,85.26,85.26
ORD000327,P0005,Businesshose Selene,Damenmode,2,44.41,88.82
ORD000327,P0004,Strickpullover Mila,Damenmode,1,90.07,90.07
ORD000328,P0015,Strickjacke Finn,Herrenmode,1,29.8,29.8
ORD000329,P0019,Sandalen Riviera,Schuhe,1,180.58,180.58
ORD000329,P0007,Off-Shoulder Top Ida,Damenmode,1,50.55,50.55
ORD000329,P0020,Pumps Elegante,Schuhe,1,206.59,206.59
ORD000329,P0023,Boots Heritage,Schuhe,3,190.52,571.56
ORD000329,P0003,High-Waist Jeans Luna,Damenmode,1,110.61,110.61
ORD000330,P0012,Poloshirt Leon,Herrenmode,1,159.71,159.71
ORD000330,P0006,Cardigan Vera,Damenmode,2,42.43,84.86
ORD000331,P0008,Midi-Rock Nora,Damenmode,2,172.65,345.3
ORD000331,P0027,Sonnenbrille Aviator,Accessoires,1,63.31,63.31
ORD000331,P0032,Überwurfdecke Merino,Home & Living,3,323.07,969.21
ORD000332,P0004,Strickpullover Mila,Damenmode,1,92.43,92.43
ORD000332,P0012,Poloshirt Leon,Herrenmode,1,190.27,190.27
ORD000333,P0001,Slim-Fit Bluse,Damenmode,1,68.83,68.83
ORD000333,P0001,Slim-Fit Bluse,Damenmode,2,77.74,155.48
ORD000334,P0036,Tablett Bambus,Home & Living,1,281.32,281.32
ORD000334,P0018,Chelsea Boot Bruno,Schuhe,1,117.41,117.41
ORD000334,P0005,Businesshose Selene,Damenmode,1,41.61,41.61
ORD000335,P0004,Strickpullover Mila,Damenmode,1,96.28,96.28
ORD000335,P0027,Sonnenbrille Aviator,Accessoires,1,57.39,57.39
ORD000336,P0017,Sneaker Urban Run,Schuhe,2,182.58,365.16
ORD000337,P0007,Off-Shoulder Top Ida,Damenmode,1,49.68,49.68
ORD000337,P0033,Kerzenset Nordic,Home & Living,3,320.92,962.76
ORD000338,P0001,Slim-Fit Bluse,Damenmode,1,64.52,64.52
ORD000338,P0012,Poloshirt Leon,Herrenmode,1,181.89,181.89
ORD000339,P0028,Rucksack Campus,Accessoires,1,55.68,55.68
ORD000339,P0016,T-Shirt Basic Pack,Herrenmode,1,30.96,30.96
ORD000339,P0015,Strickjacke Finn,Herrenmode,1,31.86,31.86
ORD000339,P0008,Midi-Rock Nora,Damenmode,3,132.22,396.66
ORD000340,P0034,Vase Keramik Rund,Home & Living,1,94.43,94.43
ORD000340,P0001,Slim-Fit Bluse,Damenmode,1,78.34,78.34
ORD000340,P0036,Tablett Bambus,Home & Living,1,314.18,314.18
ORD000341,P0026,Seidenschal Parisien,Accessoires,1,58.05,58.05
ORD000341,P0020,Pumps Elegante,Schuhe,1,210.55,210.55
ORD000341,P0037,Yoga-Matte Pro,Sport,3,231.44,694.32
ORD000342,P0019,Sandalen Riviera,Schuhe,1,149.55,149.55
ORD000343,P0024,Ballerina Soft,Schuhe,1,221.9,221.9
ORD000343,P0011,Kapuzenpulli Anton,Herrenmode,2,118.75,237.5
ORD000344,P0007,Off-Shoulder Top Ida,Damenmode,1,46.62,46.62
ORD000345,P0039,Laufjacke Wind,Sport,2,190.35,380.7
ORD000346,P0023,Boots Heritage,Schuhe,2,193.37,386.74
ORD000347,P0013,Leinenhemd Matteo,Herrenmode,1,164.42,164.42
ORD000348,P0006,Cardigan Vera,Damenmode,1,32.85,32.85
ORD000348,P0015,Strickjacke Finn,Herrenmode,2,31.23,62.46
ORD000348,P0010,Chino Slim Pierre,Herrenmode,2,150.52,301.04
ORD000348,P0005,Businesshose Selene,Damenmode,1,41.5,41.5
ORD000348,P0006,Cardigan Vera,Damenmode,1,47.3,47.3
ORD000349,P0003,High-Waist Jeans Luna,Damenmode,1,122.84,122.84
ORD000349,P0012,Poloshirt Leon,Herrenmode,3,182.47,547.41
ORD000350,P0038,Trinkflasche Steel 750ml,Sport,2,40.96,81.92
ORD000351,P0037,Yoga-Matte Pro,Sport,1,253.55,253.55
ORD000351,P0001,Slim-Fit Bluse,Damenmode,1,80.18,80.18
ORD000351,P0004,Strickpullover Mila,Damenmode,2,106.57,213.14
ORD000352,P0023,Boots Heritage,Schuhe,1,150.14,150.14
ORD000353,P0004,Strickpullover Mila,Damenmode,1,90.84,90.84
ORD000353,P0011,Kapuzenpulli Anton,Herrenmode,2,130.08,260.16
ORD000354,P0003,High-Waist Jeans Luna,Damenmode,3,108.79,326.37
ORD000354,P0004,Strickpullover Mila,Damenmode,1,102.31,102.31
ORD000354,P0005,Businesshose Selene,Damenmode,1,39.31,39.31
ORD000355,P0010,Chino Slim Pierre,Herrenmode,1,178.54,178.54
ORD000356,P0026,Seidenschal Parisien,Accessoires,1,41.93,41.93
ORD000357,P0025,Lederriemen Cognac,Accessoires,2,61.91,123.82
ORD000358,P0005,Businesshose Selene,Damenmode,1,28.83,28.83
ORD000358,P0012,Poloshirt Leon,Herrenmode,1,198.77,198.77
ORD000359,P0009,Oxford Hemd Classic,Herrenmode,1,86.66,86.66
ORD000360,P0021,Laufschuh Sprint X,Schuhe,2,75.65,151.3
ORD000361,P0037,Yoga-Matte Pro,Sport,1,187.31,187.31
ORD000361,P0008,Midi-Rock Nora,Damenmode,1,135.87,135.87
ORD000362,P0030,Mütze Alpaka,Accessoires,1,82.12,82.12
ORD000362,P0026,Seidenschal Parisien,Accessoires,1,38.14,38.14
ORD000362,P0024,Ballerina Soft,Schuhe,1,217.76,217.76
ORD000363,P0014,Cargo-Shorts Marc,Herrenmode,2,177.84,355.68
ORD000364,P0015,Strickjacke Finn,Herrenmode,3,27.98,83.94
ORD000364,P0024,Ballerina Soft,Schuhe,3,229.4,688.2
ORD000365,P0040,Sporttasche Gym Plus,Sport,1,22.57,22.57
ORD000366,P0012,Poloshirt Leon,Herrenmode,1,147.34,147.34
ORD000366,P0024,Ballerina Soft,Schuhe,1,244.95,244.95
ORD000367,P0036,Tablett Bambus,Home & Living,1,243.71,243.71
ORD000368,P0012,Poloshirt Leon,Herrenmode,1,205.68,205.68
ORD000368,P0006,Cardigan Vera,Damenmode,1,45.78,45.78
ORD000369,P0017,Sneaker Urban Run,Schuhe,1,160.42,160.42
ORD000369,P0031,Kissen Lino 50x50,Home & Living,1,38.24,38.24
ORD000370,P0022,Loafer Classic,Schuhe,1,129.86,129.86
ORD000371,P0008,Midi-Rock Nora,Damenmode,2,149.95,299.9
ORD000372,P0032,Überwurfdecke Merino,Home & Living,1,304.82,304.82
ORD000373,P0018,Chelsea Boot Bruno,Schuhe,1,117.85,117.85
ORD000374,P0017,Sneaker Urban Run,Schuhe,2,185.95,371.9
ORD000375,P0010,Chino Slim Pierre,Herrenmode,1,168.57,168.57
